run,channel_index,channel,std,mean,min,max,high_amplitude_100_percent,high_amplitude_200_percent,clip_percent
4,10,F7,143.57517688412074,17.87825710588585,-1000.0,1000.0001220703125,6.728161921363548,4.5467751307379425,2.0155432887855897
4,11,F5,136.88367329240603,10.881849515166493,-1000.0,1000.0001220703125,6.029077086964943,3.803505713732326,1.9653060236296724
4,12,F3,136.27635980288977,20.445972202414005,-1000.0,1000.0001220703125,6.311737361998839,3.8846116598876623,1.9786219252372652
4,13,F1,133.4283549270181,11.521193069607252,-1000.0,1000.0001220703125,5.132674801472013,3.2551326748014717,1.9477532442378462
4,14,FZ,131.50428126999756,21.45825264857349,-1000.0,1000.0001220703125,5.285807669959326,3.1855268254890565,1.9265688553166762
4,15,F2,129.1019143934813,41.84312068542338,-1000.0,1000.0001220703125,5.607205113306217,3.3949496416811926,1.9423058299438312
4,16,F4,129.88959058985438,26.453319650684627,-1000.0,1000.0001220703125,5.122385241138873,3.2781328684873134,1.8472787139260123
4,17,F6,128.57140760776568,28.288229980118178,-1000.0,1000.0001220703125,5.714337594421847,3.398581251210536,1.527091807088902
4,18,F8,128.0605471118084,21.550945068033112,-1000.0,1000.0001220703125,6.766899089676545,3.611030408677126,1.4145119116792564
4,19,F10,133.51891993853363,7.057881173022317,-1000.0,1000.0001220703125,7.0071905868681,3.91366453612241,1.5131706372264189
4,20,FT9,139.19259558583377,18.74708836187197,-1000.0,1000.0001220703125,6.181604687197366,4.163640325392214,2.0076748014720125
4,21,FT7,138.24597302631952,12.75767274515461,-1000.0,1000.0001220703125,5.9758134805345735,3.934848925043579,1.9961747046290919
4,22,FC5,136.7020974571684,5.028927392725575,-1000.0,1000.0001220703125,5.713732326166957,3.6237410420298275,1.9683323649041253
4,23,FC3,132.9128097986567,11.113814275147714,-1000.0,1000.0001220703125,5.241017819097424,3.1074472206081736,1.9362531473949254
4,24,FC1,130.41333378917506,36.23574986607258,-1000.0,1000.0001220703125,5.57815223707147,3.3677125702111175,1.9816482665117179
4,25,FCZ,131.35364902096268,20.85314401482549,-1000.0,1000.0001220703125,4.951094325004842,3.2188165795080383,1.9513848537671896
4,26,FC2,132.16419312651252,10.948297362293166,-1000.0,1000.0001220703125,4.6175915165601396,3.1522370714700756,1.9598586093356578
4,27,FC4,130.65751772053375,16.544656641319456,-1000.0,1000.0001220703125,4.557669959325973,3.2182113112531474,1.914463490218865
4,28,FC6,128.98266667238153,16.824034916480876,-1000.0,1000.0001220703125,4.555854154561302,3.260580089095487,1.5131706372264189
4,29,FT8,130.78442962817508,-2.628232295458688,-1000.0,1000.0001220703125,4.465669184582607,3.121973658725547,1.600934534185551
4,30,FT10,128.3855595903842,17.85761731832447,-1000.0,1000.0001220703125,4.89540964555491,3.2502905287623474,1.426012008522177
4,31,T7,137.15314515716048,-9.696810852592378,-1000.0,1000.0001220703125,5.469809219446058,3.345922913035057,1.9755955839628123
4,32,C5,134.51351524910345,2.1949888476356034,-1000.0,1000.0001220703125,5.285202401704436,3.228500871586287,1.9513848537671896
4,33,C3,132.293277985328,22.762061160271898,-1000.0,1000.0001220703125,5.340281812899477,3.2866066240557816,1.9598586093356578
4,34,C1,128.8199458821538,40.88213502791493,-1000.0,1000.0001220703125,5.508546387759055,3.345922913035057,1.9205161727677709
4,35,CZ,132.3857598376863,13.154240859221016,-1000.0,1000.0001220703125,4.839724966104978,3.2527116017819093,1.9616744141003295
4,36,C2,130.62552119264058,24.59583628587241,-1000.0,1000.0001220703125,4.832461747046291,3.3174753050552,1.9653060236296724
4,37,C4,130.25812688787877,12.794869599862624,-1000.0,1000.0001220703125,4.414221382916908,3.1746319969010264,1.8636209568080573
4,38,C6,128.3310667012891,27.118127432701783,-1000.0,1000.0001220703125,4.614565175285686,3.3465281812899477,1.5876186325779584
4,39,T8,129.77084276990803,15.193139107351584,-1000.0,1000.0001220703125,4.495327329072245,3.271474917683517,1.766172767770676
4,40,TP9,133.3403615442661,28.60554139380939,-1000.0,1000.0001220703125,6.129551617276777,3.34894925430951,1.9925430950997483
4,41,TP7,135.1691375949465,0.6479940734461488,-1000.0,1000.0001220703125,5.180490993608367,3.2393957001743168,1.9768061204725935
4,42,CP5,133.83372089871702,9.0126213473616,-1000.0,1000.0001220703125,5.15204338562851,3.2533168700368003,1.97317451094325
4,43,CP3,131.32242612855075,18.328112551327,-1000.0,1000.0001220703125,5.06609529343405,3.266632771644393,1.9477532442378462
4,44,CP1,131.55868341498748,18.743100453187186,-1000.0,1000.0001220703125,5.001936858415649,3.2720801859384077,1.953805926786752
4,45,CPZ,133.08269898133028,7.088444629967745,-1000.0,1000.0001220703125,4.696276389695913,3.216395506488476,1.9755955839628123
4,46,CP2,129.21603400944196,34.88835909712597,-1000.0,1000.0001220703125,5.011621150493899,3.3937391051714116,1.8908580282781327
4,47,CP4,130.36860643220479,18.525774359948475,-1000.0,1000.0001220703125,4.475958744915746,3.294475111369359,1.9126476854541934
4,48,CP6,129.16920455400577,22.046641406806,-1000.0,1000.0001220703125,4.429958357544064,3.299922525663374,1.7752517915940342
4,49,TP8,131.3532957820403,-1.5180919951093301,-1000.0,1000.0001220703125,4.1951142746465235,3.1274210730195624,1.904779198140616
4,50,TP10,130.93807046552226,10.838905622256563,-1000.0,1000.0001220703125,4.284693976370328,3.1825004842146036,1.9507795855122991
4,51,P7,135.19945933654483,8.020534204486426,-1000.0,1000.0001220703125,6.561713151268641,3.302948866937827,1.9707534379236877
4,52,P5,132.8330097176721,7.772821989498038,-1000.0,1000.0001220703125,4.843961843889211,3.2248692620569437,1.9610691458454388
4,53,P3,131.04302169401493,15.322135948757229,-1000.0,1000.0001220703125,4.817330040674027,3.1655529730776677,1.9362531473949254
4,54,P1,128.4759658605827,39.71454814235216,-1000.0,1000.0001220703125,5.295491962037575,3.3386596939763704,1.8315417392988573
4,55,PZ,129.67305899776642,34.17708389801299,-1000.0,1000.0001220703125,5.10846407127639,3.3556072051133063,1.929595196591129
4,56,P2,129.39656211729118,27.0422818952279,-1000.0,1000.0001220703125,4.902672864613597,3.3537914003486344,1.769199109045129
4,57,P4,130.56302240171308,16.156043316795827,-1000.0,1000.0001220703125,4.488669378268448,3.2884224288204535,1.9289899283362384
4,58,P6,130.93676985763358,8.407976701693494,-1000.0,1000.0001220703125,4.3185889986441985,3.2393957001743168,1.9259635870617857
4,59,P8,130.71568627870192,6.051152193418078,-1000.0,1000.0001220703125,4.277430757311641,3.172210923881464,1.8999370521014913
4,60,PO9,134.57077805767682,11.194436889722814,-1000.0,1000.0001220703125,4.7513558008909555,3.267843308154174,1.9937536316095295
4,61,PO7,131.87912063581717,15.216244277345627,-1000.0,1000.0001220703125,4.767698043773,3.280553941506876,1.9653060236296724
4,62,PO3,132.4236644740663,6.973380074163121,-1000.0,1000.0001220703125,4.692039511911679,3.2170007747433664,1.9550164632965332
4,63,POZ,130.31261258264232,19.4384804782427,-1000.0,1000.0001220703125,4.767092775518109,3.2847908192911097,1.8666472980825102
4,64,PO4,130.14749875115342,19.86116618481471,-1000.0,1000.0001220703125,4.523774937052102,3.29508037962425,1.8545419329846986
4,65,PO8,128.62238949522185,34.664910941855354,-1000.0,1000.0001220703125,4.8155142359093555,3.4324762734844083,1.7486199883788496
4,66,PO10,129.73839554469143,18.486487398020753,-1000.0,1000.0001220703125,4.520143327522758,3.278738136742204,1.7104880883207436
4,67,O1,131.3050386261879,20.006717299372653,-1000.0,1000.0001220703125,4.711408096068177,3.3320017431725737,1.96227968235522
4,68,OZ,131.5352404910906,11.054549609183123,-1000.0,1000.0001220703125,4.497143133836916,3.2757117954677515,1.925358318806895
4,69,O2,130.94011919533006,17.462606956294437,-1000.0,1000.0001220703125,4.563722641874879,3.3138436955258572,1.8642262250629478
