subject,run,trial,memory_cond,probe_role,probe_letter,response_role,feedback_role,feedback_value,rt_ms,click_count,response_feedback_consistent,behavior,status,issues,source_file
sub-007,3,11,7,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,12,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,281.9243278500071,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,13,3,probe_target,T,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,14,5,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,15,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,222.04947059998813,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,16,5,probe_target,Q,,,,,0,,unresolved,CHECK,missing_response;missing_feedback;unexpected_click_count_0;unresolved_behavior,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,17,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,275.27434370000265,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,18,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,19,7,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,20,7,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,21,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,183.8495616500004,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,22,7,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,23,7,probe_target,N,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,24,5,probe_target,H,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,3,25,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,255.69939037502627,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-007,4,1,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,209.42500000000018,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,2,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,284.6749999999993,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,3,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,4,7,probe_not_shown,K,ignored_correct,feedback_correct,correct,454.375,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,5,5,probe_target,Y,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,6,5,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,7,5,probe_not_shown,K,ignored_correct,feedback_correct,correct,273.8750000000073,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,8,3,probe_not_shown,X,ignored_correct,,,229.97499999999854,2,,correct,CHECK,missing_feedback,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,9,7,probe_not_shown,J,ignored_correct,feedback_correct,correct,261.65000000000146,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,10,7,probe_target,H,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,11,3,probe_target,N,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,12,7,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,13,3,probe_target,S,,,,,0,,unresolved,CHECK,missing_response;missing_feedback;unexpected_click_count_0;unresolved_behavior,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,14,7,probe_not_shown,D,ignored_correct,feedback_correct,correct,375.5,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,15,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,16,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,194.85000000000582,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,17,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,153.1750000000029,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,18,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,19,3,probe_not_shown,J,ignored_correct,feedback_correct,correct,157.25,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,20,7,probe_not_shown,Q,ignored_correct,feedback_correct,correct,525.5749999999971,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,21,7,probe_not_shown,V,ignored_correct,feedback_correct,correct,353.6750000000029,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,22,7,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,23,3,probe_not_shown,R,ignored_correct,feedback_correct,correct,318.7250000000204,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,24,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,283.4749999999767,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-007,4,25,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,184.4999999999709,2,True,correct,OK,,sub-007_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-008,1,1,0,,,,,,,0,,unresolved,CHECK,missing_probe;missing_response;missing_feedback;unexpected_click_count_0;unresolved_behavior,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,2,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,247.09959937500025,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,3,7,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,4,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,211.4746571249998,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,5,7,probe_not_shown,F,ignored_correct,feedback_correct,correct,305.69950439999957,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,6,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,168.49972682500083,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,7,5,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,8,3,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,9,3,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,10,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,11,3,probe_target,J,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,12,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,197.0246805749921,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,13,5,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,14,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,15,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,237.99961415000143,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,16,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,174.52471704999334,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,17,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,190.8746905500011,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,18,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,19,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,20,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,21,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,22,5,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,23,7,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,24,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,234.2246202749957,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,1,25,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,170.2247240249999,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-008,2,1,7,probe_not_shown,Z,ignored_correct,feedback_correct,correct,284.8256519000006,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,2,5,probe_target,X,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,3,7,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,4,3,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,5,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,233.87553529999786,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,6,5,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,7,3,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,8,7,probe_target,G,ignored_incorrect,feedback_incorrect,wrong,306.8757023750004,1,True,wrong,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,9,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,192.15043980000337,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,10,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,185.8004252749961,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,11,5,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,12,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,167.90038430001005,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,13,7,probe_target,Z,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,14,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,169.07538697498967,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,15,3,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,16,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,180.47541307500796,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,17,7,probe_target,X,ignored_incorrect,feedback_incorrect,wrong,181.77541605000442,1,True,wrong,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,18,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,19,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,158.87536365000415,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,20,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,21,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,247.7005669499922,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,22,3,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,23,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,158.30036232499697,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,24,5,probe_target,Q,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,2,25,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,150.6003447000112,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-008,3,1,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,152.9503208999995,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-008,3,2,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,211.07544284999858,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-008,3,3,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,178.30037410000295,1,True,correct,CHECK,unexpected_click_count_1,sub-008_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-008,3,4,5,probe_target,Q,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-008,3,5,7,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-008_ses-01_task-WorkingMemory_run-3_eeg_events.csv
